tsn_0045_6672538011|E.tv ke kanala ya bo 5 ya thelebišene ya thekenoloji, e e kwa godimo.
tsn_3342_3544281969|Go gerata e le ka fa tlase ga 1 kwa Mookgophong ka maemo a a bothitho.
tsn_6116_4797146812|But there came no promise from the bow of the canoe.
tsn_3342_0538084445|Ka matsatsi mangwe ba ne ba tshwarwa, matsatsi mangwe ba ne ba itewa.
tsn_4850_4631522083|Bontsi jwa dithoto tsa setlamo, ke jwa lefapha la dikgwebo.
tsn_1932_1229140932|Bogologolo tala, mosadi o ne a nna le balelapa la gagwe mo motseng, mo bogosing jwa Zululand.
tsn_3629_7271261397|Mab, she said.
tsn_3342_0031809728|Go digerata di le 4 kwa Kloof ka pula mo mesong.
tsn_3342_3789694026|Khumbulani Banda o rometse dithago di le 4.
tsn_4850_3938630473|Ke ka ntlha ya eng ditheminale tsa boemakepe di tlhomilwe?
tsn_6206_3889036392|one nine zero
tsn_3629_5864153353|And the big Persian knew of his existence before he did of hers.
tsn_0378_6097057151|Newcastle United e tshamikile maleka le Manchester United.
tsn_9365_8226972305|Mme, ba ne ba kopa,re batla dinaane.
tsn_3342_8005758723|Mo llikikgolong, Bidvest Wits e fentse Black Aces ka dintlha tse 4 go 2.
tsn_0045_4224464439|Jaanong ke tshwanetse ke ye gae pele ga phefo e simolola gape.
tsn_8512_0072792311|Mo go PSL, Kaizer Chiefs e latlhegetswe go Polokwane City 7-4.
tsn_7896_6918028421|Ba bosa ba bonela pele semathana mo porofenseng ya Mpumalanga.
tsn_6206_0166282176|Very early in my life, I separated from my mother.
tsn_6116_6865260310|eight zero nine
tsn_4850_2605130722|O re anegela dikhutswe tse di farologaneng, letsatsi le letsatsi.
tsn_8914_2441897295|Mokatisi o emiseditse Lucky Nguzana ka Thato Motaung motshameko o ela bokhutlong.
tsn_6459_5498665447|Ke mang ramaanokago wa ntlo e?
tsn_6116_2090015636|one thirty-five zero
tsn_1932_0730328041|O bidiwa Mma Mogala.
tsn_7674_2999382369|The lush vegetation of that sheltered spot makes a natural shield.
tsn_4850_2268659303|Maaforika Borwa a e seng basweu a le dimilione tse 3,5 a ne a ntshiwa mo magaeng a bona.
tsn_1932_9584752030|Mo llikikgolong, Maritzburg United e latlhegetswe go Black Aces ka 2-5.
tsn_8914_9439153045|Dithutlwa tse di kwa lefelong la bosireletso jwa diphologolo di ne di šwegašwega go bona setlhopha se sa batho.
tsn_6206_6506303277|Earth and gravel seemed to fill the pan.
tsn_0441_0638685794|Di tart tsa mašwi di na le matlhare a a sitsweng.
tsn_1932_1500706874|Molemo o feta ditšheshe tsa naga.
tsn_6116_7840794874|You want to go over and see his gang throw dirt.
tsn_1483_8408009311|Ke digerata di le 26 e bile maru a thibile kwa Vanderbijlpark
tsn_0441_9656997711|Ke digerata di le 26 e bile maru a thibile kwa Vanderbijlpark
tsn_1932_5223959590|Andrea Fileccia o amogetse kgalemo go tswa go molaola motshameko.
tsn_4850_6519554718|Bloemfontein Celtics le Newcastle United, di thulana ka Lamatlhatso bosigo kwa Soccer City.
tsn_3629_0539305781|We'll have to watch our chances.
tsn_3342_3994900589|Ke tla batla webosaete e e mpontshang go baakanya metšhini e e tlhatswang, e e robegileng.
tsn_0045_5936723781|O ne a tlala boitumelo fa a lebelela Gosego, mme a hutsafala fa a lebelela Pabalelo.
tsn_1932_7726038313|Ga se dikhukhu tsotlhe tse di leng mmala o montsho.
tsn_4850_6658020026|Oppikoppi ke moletlo wa mmino.
tsn_5628_5611688398|Gad, your letter came just in time.
tsn_0045_0420262255|Bidvest Wits le Aston Villa ba thulana ka Lamatlhatso bosigo kwa Outeniqua Park.
tsn_3342_5081409379|Ka 2009, Human le Rousseau ba phasaladitse kgatiso ya buka e ntšhwa.
tsn_7866_4567568769|Mo go PSL, Kaizer Chiefs e latlhegetswe go Polokwane City 7-4.
tsn_0378_8184242278|Ke digerata di le 26 e bile maru a thibile kwa Vanderbijlpark
tsn_6206_1562445623|sixty-five eighty-five three
tsn_0045_3963147234|A se go babatse, moratiwa.
tsn_3342_3094140850|Thulaganyo e e anameng ya metshameko.
tsn_6206_2330325699|It is the fire, partly, she said.
tsn_3629_7757722567|Saxon waited, for she knew a fresh idea had struck Billy.
tsn_1932_8837378880|Fa di sena go potologa fo molaleng, di bowa fa dikgareng tsa gagwe.
tsn_4850_0663665603|Tsweetswee ntlele tšhajara.
tsn_3629_5948625658|Take away their foreman and they wouldn't be worth their grub.
tsn_0378_5006597941|God bless 'em, I hope I'll go on seeing them forever.
tsn_0378_4956072949|Will we ever forget it.
tsn_9061_6039444263|five zero three
tsn_1932_7359665032|Godimo ga matlo a yona, a a agilweng sentle, a ntlha.
tsn_1932_6686948702|E diriwa ka go gadikiwa mo mafureng a mantsi.
tsn_6116_9623605528|Now Irvine was a man of impulse, a poet.
tsn_1932_2533898400|Ka bonako re ile ra tsaya tshwetso.
tsn_3342_2876136318|Mokatisi o emiseditse Mpho Thulo ka Sakhile Hlongwa mo tsamaong ya motshameko.
tsn_8512_4763065492|Ka di 6 Moranang 2009, batšhotšhisi ba ne ba swetsa go phimola ditatofatso.
tsn_0045_1211756624|Ka gongwe e tshwerwe ke setlhare.
tsn_1932_9133705504|Moeketsi Sekola o amogetse kgalemo go tswa go molaolamotshameko.
tsn_4850_7829073006|Re bone sengwe le sengwe.
tsn_1932_4995193516|Fa go le phefo, ditlhare di hema ka boitumelo.
tsn_3629_3129548291|She'd make a good wife for the cashier.
tsn_6116_3670989755|He considered the victory already his and stepped forward to the meat.
tsn_4850_4438247185|Ke ka mosimane yo o nnang morutabana, ga araba Magozwe.
tsn_0378_6974200007|Ke mang yo e leng khutsana?
tsn_3629_3807945141|With them were Indians, also three other men.
tsn_9365_9525398679|Louw o tlogetse botshelo ba dipolotiki ka 1994.
tsn_7674_1406351486|There is another virtue in these bulkheads.
tsn_9061_5231146145|Yes, it was a man who asked, a stranger.
tsn_3342_1523177774|Ga latela tlhogo.
tsn_3342_0221336695|Ka 18 Lwetse, motsereganyi o begile tharabololo ya kgotlhang.
tsn_1932_9158586582|Mme fela, a nagana ka mofofisi wa sefofane, le motshameki wa kgwele ya dinao mo dipading.
tsn_1932_5607128619|Ke ka ntlha eo le gompieno, ntšwa ka metlha e tabogela koloi.
tsn_1932_0447869953|O ile a latlhega kwa dithabeng.
tsn_3342_8080959484|Ke mang yo e leng khutsana?
tsn_0045_0830070858|Mo go PSL, Golden Arrows e fentse Polokwane City ka 6-0.
tsn_0045_4734106526|Go digerata di le 20 kwa Waterval Onder ka bongola jwa diperesente di le 59.
tsn_9061_9848454969|Her words sent a strange chill through Philip.
tsn_8532_9702839964|Ke digerata di le 26 e bile maru a thibile kwa Vanderbijlpark
tsn_7896_2547150270|Ko sekgweng sa Mowa go ne gonna Tswene o aneng a nna ka kutlobotlhoko.
tsn_8333_0190486078|Lord, but I'm glad to see you again, Phil.
tsn_4506_5520156609|He turned sharply, and faced Gregson across the table.
tsn_3342_1953092931|Goreng matlho a gago a hibitse jaana?
tsn_1932_1815333651|Botlhe ba samagane le go phuphura, go tlhafuna, go fula le go ja, a sebaseba ka khutsafalo.
tsn_4850_2244861366|Aristide ke radipolotiki wa Haiti.
tsn_1932_6354411443|Ke nagana gore Thokozani ke leina le le siameng, ga rialo Sisanda.
tsn_4850_9319212719|E tsholeletsa khaete ya ka kwa godimo thata.
tsn_3342_1119714430|Mme fela, Anansi o ne a le megabaru, go kgaoganya dipotata tsa gagwe tse di monate le Khudu.
tsn_3342_1052329480|Ka 24 Ngwanatsele 2014, kgetse e ne ya tswalwa.
tsn_9365_6467869937|Dithutlwa tse di kwa lefelong la bosireletso jwa diphologolo di ne di šwegašwega go bona setlhopha se sa batho.
tsn_4850_8895182754|Mo lliking ya bagaka ba UEFA, West Bromwich Albion e latlhegetswe kgatlhanong le Swansea City ka dino di le 6 go tse 10.
tsn_0045_1675136721|O tshwanetse o kabo o beile morufa mo tlhogong ya gago.
tsn_9365_7821813859|Ke digerata di le 19 le maru fale le fale kwa Johannesburg
tsn_0045_5351838714|Apaya, eseng jalo ke tla go loma!, ga rialo ntšwa.
tsn_7674_4528717374|ninety-five sixty-five seventy
tsn_9061_6100909325|ninety-eight ninety-two thirty-eight
tsn_9061_9137707126|seventy-eight forty-six fifty-two
tsn_1932_9514480577|Re tshwanetse go tsamaya jaanong.
tsn_3629_4387850761|Besides, he was paid one case of tobacco per head.
tsn_8512_8000989050|Ko sekgweng sa Mowa go ne gonna Tswene o aneng a nna ka kutlobotlhoko.
tsn_9365_3674732659|Sengwe le sengwe go tloga ka jess.
tsn_0045_7928596001|Erile fela fa Akai a phutholola diatla tsa gagwe go tsaya mašwi, a tsoga.
tsn_3629_7026954605|eight four one
tsn_4850_3057469055|Ba bina letsatsi lotlhe, go fitlhela letsatsi le wela.
tsn_0045_5209989279|Parktown e tlhomilwe lwa ntlha ke Randlords ka bo 1980.
tsn_0045_6547326817|Ka kopo, tswelela go ntlafala gore ke kgabise moriri wa me ka wena.
tsn_0045_5724202136|Fa ba tswa mo metsing, ba lemoga gore letsatsi le setse le phirimile.
tsn_4850_5735805802|Ba ba tsibositse ka ga pula e e bokete.
tsn_4850_5831722106|Go digerata di le 20 kwa Baardskeerdersbos.
tsn_7674_2737160025|Unconsciously, our yells and exclamations yielded to this rhythm.
tsn_1483_2982534053|Ke mang ramaanokago wa ntlo e?
tsn_3629_6224584982|He was pressing beyond the limits of his vocabulary.
tsn_6116_8847352737|He was smooth-shaven, and his hair and eyes were black.
tsn_0045_9425866503|O nna mo nageng efe?
tsn_4850_6643732753|Plaatje e ne e le leloko la motheo.
tsn_6116_7297720622|He moved away as quietly as he had come.
tsn_5628_9153474269|Ke mang yo e neng e le motsamaisi wa Porofense ya Kwazulu-Natal?
tsn_6116_5065620407|Philip stood undecided, his ears strained to catch the slightest sound.
tsn_4850_3841208373|Re tla tshameka fela mo moriting, fa thoko le noka.
tsn_5628_7005813270|Ko sekgweng sa Mowa go ne gonna Tswene o aneng a nna ka kutlobotlhoko.
tsn_3629_4207220717|Gad, your letter came just in time.
tsn_9061_6163051195|Otherwise no restriction is put upon their seafaring.
tsn_3342_5296639899|Go digerata di le 24 kwa Tulbagh ka diphefo tsa ditsuatsue.
tsn_3342_2778256953|Letsatsi le ile la phirima, mme ra simolola go gatsela.
tsn_6206_8984142071|But we'll just postpone this.
tsn_4850_0701162422|Molaolamotshameko o file Aston Villa thagotlhamalalo.
tsn_5628_9846636458|Not at this particular case, Tom, apologized Whittemore.
tsn_3629_3768697866|In the picture he saw each moment a greater resemblance to Jeanne.
tsn_1483_7044858844|Sengwe le sengwe go tloga ka jess.
tsn_6116_3875534546|I was the only one who remained sitting.
tsn_4850_6087264734|Ka kopo, tswelela go ntlafala gore ke kgabise moriri wa me ka wena.
tsn_0045_6289698502|E tla ja bokae?
tsn_4850_4283108363|Lofuka Luvhengo Mungomeni o latlhetse kgwele teng.
tsn_7866_8508483098|Lord, but I'm glad to see you again, Phil.
tsn_0045_4602570708|Le go rotloetsa go siamela sekolo, thutapuiso, thutadipalo, boitekanelo le bophepa.
tsn_3629_2276682710|The farmer works the soil and produces grain.
tsn_8532_6796658046|He turned sharply, and faced Gregson across the table.
tsn_4850_0871512615|Ntate are, mme wa gago o ya bookelong go fitlhela lesea.
tsn_1483_1608917044|Bana ba ne ba epa mo mošaweng le go tshamekela mo makhubung.
tsn_3342_8085536101|Robben Island ke setlhaketlhake kwa Table Bay.
tsn_8333_2946381337|And you always want to see it in the superlative degree.
tsn_0045_2871819729|Phaka ya Bonaero e ne ya agiwa ka bo 1960.
tsn_0045_8529466096|Sekolo se butswe ka 31 Phukwi 1971 ka baithuti ba le 200 fela.
tsn_6206_4422330526|zero forty-two eleven
tsn_1932_3186543280|Ba ne ba gotsa molelo ka matlakala go leleka serame.
tsn_7896_8253046126|Ke digerata di le 26 e bile maru a thibile kwa Vanderbijlpark
tsn_0378_9981487028|Not at this particular case, Tom, apologized Whittemore.
tsn_3342_3897522847|Tseo di neng di bidiwa dibantustan.
tsn_0045_1760399905|Mme e tswelela go gatelela gore ke kgaso ya mahala.
tsn_8512_3489596612|Louw o tlogetse botshelo ba dipolotiki ka 1994.
tsn_9061_9378851421|I don't know why you're here at all.
tsn_3629_7827988793|six eight eight
tsn_7674_6944329161|eighty-five eleven eleven
tsn_4850_4942115089|Bontsi jwa dipuomatshwao tsa selegae di bontsha tlhotlheletso ya puomatshwao ya Jeremane le Amerika.
tsn_0045_1215453994|Khudu o ne a itatlhela kwa boteng jwa noka, go baakanya tafole ya dijo.
tsn_0045_7223200547|Sifiso Mbhele o amogetse kgalemo go tswa go molaolamotshameko.
tsn_0045_5178707475|Tlowana ya sutlha fa gare ga matlhaka, ya ema fa leribeng la noka.
tsn_6116_4655442157|I had forgotten their existence.
tsn_3342_3075370537|Ponelopele ya bosa ya re go tla na pula kwa Kapa-Bophirima.
tsn_0045_5056240480|Mo go PSL, Kaizer Chiefs e latlhegetswe go Polokwane City ka 7-4.
tsn_4850_8079646294|Mogote wa kwa Colenso ke digerata tsa Selešiase di le 4.
tsn_7866_9056893658|Ka 4 Phatwe 1991 ka nako e ditsuatsue di bakileng go dutla mo enjeneng.
tsn_6116_8754587247|She had died from cold and starvation.
tsn_0045_6843481370|Re ka fitlhelela jang maikaelelo a?
tsn_1932_6203730686|Molaola motshameko o neetse Stoke City penale.
tsn_3629_7988565764|Poor little Crooked-Leg was terribly scared.
tsn_9365_5456629947|Will we ever forget it.
tsn_4850_2423108883|A o kwadile leinane le lotlhe ka bowena?
tsn_4850_4639277290|Se sengwe sa goga sejanaga.
tsn_3342_7035610168|Segolo ya basweu ba ba buang Seesimane.
tsn_9061_2977401856|I can't argue with you, and you know that.
tsn_1932_9149842802|Ee, seo se ka itumedisa, ga rialo Anansi.
tsn_3342_1425239441|Skywise ke tirelophofo ya selegae e e tlhwatlhwatlase ya Aforika Borwa.
tsn_0045_1994751727|Toropokgolo e duelela setediamo jang?
tsn_1932_6192277542|Go digerata di le 3 tsa Selešiase kwa Schweizer-Reneke ka sefako se segolo.
tsn_4850_2068349776|Motshwaradino wa Bafana Bafana Rivaldo Coetzee o sireleditse dino di le 11 mo motshamekong.
tsn_1498_9314935674|Mme, ba ne ba kopa,re batla dinaane.
tsn_0045_2692641198|Oppikoppi ke moletlo wa mmino.
tsn_8333_3251521400|He turned sharply, and faced Gregson across the table.
tsn_9061_8941487390|Two gigantic owls were tearing at the carcass.
tsn_0045_0962092801|Bo ne bo farologane thata le a maalwa amangwe a neng a diriwa ke mmagwe mosetsana.
tsn_1932_2137354706|Invictus ke filimi terama ya metshameko ya tsa botshelo, e mokaedi wa yona e leng Clint Eastwood.
tsn_3342_3301634167|Dikgwedi tsa mariga tsa borwa, e leng Phukwi le Phatwe.
tsn_8333_4037602001|God bless 'em, I hope I'll go on seeing them forever.
tsn_1932_8136457065|Fapogela kwa mojeng.
tsn_0045_8338673890|Re tshwanetse go tsamaya jaanong.
tsn_0045_5932829967|Molelo o ne wa gola, wa gola go fitlhelela o tshola setlhare ka setlhare.
tsn_9061_2438887500|I saw it when she rolled.
tsn_4850_8496806996|Motsamaisi wa lefelo la bosireletso jwa diphologolo, o ne a tsaya dinepe.
tsn_4850_4549029875|Ka Labobedi o re anegela khutswe ka basadi ba bagale.
tsn_1932_7502660235|Apaya, eseng jalo ke tla go loma!, ga rialo ntšwa.
tsn_9061_0480934082|Daughtry elaborated on the counting trick by bringing Cocky along.
tsn_1483_6255412210|Bedfordview ke toropo e e itsholetseng ya kwa Ekurhuleni.
tsn_4850_0897571671|Padisiso gape.
tsn_6116_4320275468|Since then some mysterious force has been fighting us at every step.
tsn_1932_3039510381|A tota go ne go le botlhokwa?
tsn_9061_6131707555|Now our figuring was all right.
tsn_1932_5576743481|Tebogo Monyai o amogetse karata e khibidu go tswa go molaola motshameko.
tsn_1932_6510418815|Mo godimo ga borotho bo bo inetsweng mo mašwing.
tsn_3342_8548265771|Ene ya neela Spain sekgele sa bona sa ntlha sa lefatshe.
tsn_1932_7475473475|Ikonomi ya Aforika Borwa, ke ya bobedi ka bogolo mo Aforika, morago ga Nigeria.
tsn_1932_5172237239|O ne a lebelela kwa godimo kwa marung mme morago a leba kwa dithabaneng.
tsn_4850_6999798925|Nozibele a apeela ntšwa dijo.
tsn_6206_7233236251|ninety-one seven forty
tsn_1932_2450112900|Pabalelo o ne a tlisa khumo le boitumelo mo lelapeng la gaabo.
tsn_0045_7717199688|Mme, Kamuzu, pitse, o ne a tsholeletsa tlhogo ya gagwe kwa loaping mme a goeletsa, EE!
tsn_7674_2908768084|His outstretched arms dropped to his side, and he paused.
tsn_3342_1577632716|Nozibele a apeela ntšwa dijo.
tsn_6234_6179239124|Author of the danger trail, Philip Steels, etc.
tsn_1932_4066696792|E bile ke thadile le ditshwantsho.
tsn_0045_5706546014|Sebokolodi o ne a nna motshwaradino wa ntlha.
tsn_4850_5568408870|Eya Bokone-Bophirima mo mmileng wa Albertyn, mme o tseye tsela ya kwa molemeng.
tsn_7674_6455790984|But he reconciled himself to it by an act of faith.
tsn_3342_2507009650|Mamelodi Sundowns e latlhegetswe kgatlhanong le Yunivesithi ya Pretoria ka dipenale, dino di le 6 kgatlhanong le di le 8.
tsn_6234_6894690541|Fa e sale rugby ya Aforika Borwa e amogelwa gape ka 1992.
tsn_3342_9222474983|Se, ke kgang ka ga motlhokomedi le serapa sa gagwe sa diphologolo tsa dikhutsana.
tsn_7674_3620542245|It is very plausible to such people, a most convincing hypothesis.
tsn_3629_0406696786|I should like to engage just for one whole life in that.
tsn_3629_4341310768|Wash your hands of me.
tsn_3342_2745603190|Ke lekoko lefe le le tlhamilweng ke ditokololo tse tharo?
tsn_7674_7718170090|But all my dreams violated this law.
tsn_9061_1420481291|She had been thoroughly and efficiently mauled.
tsn_7674_4941869389|four eighty-four eighty-one
tsn_7674_5054910079|The fighting had now become intermittent.
tsn_3342_1911278821|O feditse jaaka mongwe wa ba le 7 ba ba ileng makgaolakgannyeng.
tsn_9061_1683721342|It's only his indigestion I find fault with.
tsn_8914_2075048353|And you always want to see it in the superlative degree.
tsn_8914_4154089984|Ke digerata di le 26 e bile maru a thibile kwa Vanderbijlpark
tsn_3342_0473928775|Gammogo le mmangwane Puleng le monna wa gagwe, dintšwa tse tharo, katse le podi ya motsofe.
tsn_8914_7370753166|Not at this particular case, Tom, apologized Whittemore.
tsn_3342_0143324129|Gaufi le toropo ya meepo ya Northam.
tsn_0045_8299753980|Erile fa ba goroga mokgweetsi wa tekesi a kopa gore ba duele.
tsn_7674_1833891075|It was not Red-Eye's way to forego revenge so easily.
tsn_8914_6963025357|Ke mang ramaanokago wa ntlo e?
tsn_3342_6600390173|Metshameko e mengwe e e ratiwang ke mabole, hoki le tenese.
tsn_3629_8957834192|five three eight
tsn_8333_2138069691|Ka 4 Phatwe 1991 ka nako e ditsuatsue di bakileng go dutla mo enjeneng.
tsn_6116_6272982105|They die out of spite.
tsn_1483_1591579417|Ba bosa ba bonela pele semathana mo porofenseng ya Mpumalanga.
tsn_4850_2226972172|Mokgatlo o tlhamilwe leng?
tsn_1483_5671556773|A goeletsa, O ntšhebile eng mosimane?
tsn_1932_8181652547|Tlhwatlhwa ya pusetso, e jetse baduelalekgetho ba Borithane diponto di le 250,000.
tsn_7674_6445086653|All eyes, however, were staring at him in certitude of expectancy.
tsn_1932_0047340414|Tshwenyana e ne e konopelwa gotswa go ngwana go ya go omong.
tsn_8532_3214586009|Mo go PSL, Kaizer Chiefs e latlhegetswe go Polokwane City 7-4.
tsn_0045_1655010785|Goreng ba ntshitswe mo tikologong ya ntlha?
tsn_6116_7098304508|Her words sent a strange chill through Philip.
tsn_3342_3820189786|Parktown e tlhomilwe lwa ntlha ke Randlords ka bo 1980.
tsn_0378_4727156729|Di tart tsa mašwi di na le matlhare a a sitsweng.
tsn_7866_4681144927|Mme, ba ne ba kopa,re batla dinaane.
tsn_4850_7257638761|Newcastle United e tshamikile maleka le Manchester United.
tsn_4850_9991985301|O ile a ntshwara ka hempe, a nkgogela kwa morago botlhoko, ka letsogo le le lengwe.
tsn_6116_0887644978|Providence had delivered him through the maelstrom.
tsn_9365_6078270645|Bedfordview ke toropo e e itsholetseng ya kwa Ekurhuleni.
tsn_6234_5765034405|Di tart tsa mašwi di na le matlhare a a sitsweng.
tsn_6116_8248822685|ninety-eight ninety-two thirty-eight
tsn_4850_9382048294|Ntle le se, e begile tshegetso ya yona.
tsn_6116_2548667611|She was trying to pass the apron string around him.
tsn_3342_9281965915|Mo makgaolakgannyeng, Spain e eleng ditshimega tsa Yuropa.
tsn_7674_9257872109|At this moment I felt a stir at my shoulder.
tsn_6206_6368040916|And MacDougall was beyond the trail, with three weeks to spare.
tsn_1932_9466350488|Gaufi le lefatshe mo sefofaneng sa yona.
tsn_0045_0621717488|Dineo o ne a tlogela Pabalelo mo tlhokomelong ya mmelegisi mme a ya gae le Gosego.
tsn_6234_8557056245|God bless 'em, I hope I'll go on seeing them forever.
tsn_1932_3722573098|Go digerata di le 20 tsa Selešiase kwa Bonza Bay ka dipula tsa dikgadima.
tsn_9061_3238737844|Won't you draw up, gentlemen.
tsn_6206_6915161972|What was the object of your little sensation.
tsn_4850_0054071210|Mmagwe Tselane o ne a dumelana le ena gore o tla mo tlisetsa dijo letsatsi le letsatsi.
tsn_7674_4604930406|Men like Joe Goose dated existence from drunk to drunk.
tsn_6116_8675899936|It lasted as a deterrent for two days.
tsn_4850_9188067426|Nozibele o ne a tshwanetswe ke go apaya, go feela le go tlhatswetsa ntšwa ka gale.
tsn_0045_7878383245|Go digerata di le 3 kwa St Michael’s ka pula maitseboa.
tsn_3629_4747500363|The fourth and fifth days passed without any developments.
tsn_3342_6400509849|Mo llikikgolong, Kaizer Chiefs e fentse SuperSport United ka dintlha tse 8 go 1.
tsn_8333_5625831495|For the twentieth time that evening the two men shook hands.
tsn_9061_3051545498|As for himself, weren't the street railway earnings, increasing steadily.
tsn_7674_0736838021|A half a case of tobacco was worth three pounds.
tsn_0045_9117318625|Yunibesithi ya Pretoria e thulana le Bidvest Wits ka Mosupologo kwa Olympia Park.
tsn_1932_7471397399|Ke motlhokomedi le serapa sa gagwe.
tsn_6116_2539951049|Pierre obeys me when we are together.
tsn_4850_6855977251|O ne wa ya go thuma leng?
tsn_4850_6757475674|Setshego sa ga Sebokolodi, se ile sa kgopisa Koko thata.
tsn_9061_2830719667|He had observed the business life of Hawaii and developed a vaulting ambition.
tsn_4850_1240925313|Rivaldo Cotzee o emiseditswe ka Keaghan Jacobs.
tsn_4850_6318423443|Go digerata di le 5 tsa Selešiase kwa Bellville ka maemo a a maruru.
tsn_6459_7988771039|And you always want to see it in the superlative degree.
tsn_1498_0432748732|Mo go PSL, Kaizer Chiefs e latlhegetswe go Polokwane City 7-4.
tsn_1932_7396168048|Mo Dithutong tsa Aforika le boeteledipele jwa kgwebo.
tsn_3342_0082650120|United Democratic Party ke lekoko la dipolotiki la loago.
tsn_0045_0356736452|Fa bane ba bina, Dima a atamela gannyane gannyane mo ngweding, gonne o ne a nale leano.
tsn_9061_7542402801|It lasted as a deterrent for two days.
tsn_8512_4450005621|Di tart tsa mašwi di na le matlhare a a sitsweng.
tsn_6206_6129308259|He was fond of quoting a fragment from a certain poem.
tsn_3342_7867467264|Louw o tlogetse botshelo jwa dipolotiki ka 1994.
tsn_6116_0777358806|My name's Ferguson.
tsn_7896_2494205018|Di tart tsa mašwi di na le matlhare a a sitsweng.
tsn_3342_3270416592|Mokatisi o emiseditse Jeremy Brockie ka Kgomotso Koena mo tshimologong ya motshameko.
tsn_6206_3967693698|His newborn cunning gave him poise and control.
tsn_6234_0032385713|And you always want to see it in the superlative degree.
tsn_3629_0084282803|And so early in the voyage, too.
tsn_1932_7239554629|Mme ntšwa ya re, mpaakanyetse bolao!
tsn_0045_7963588744|Dithutlwa tse di kwa lefelong la bosireletso jwa diphologolo, di ne di šwegašwega go bona setlhopha se sa batho.
tsn_0045_6471887043|Plaatje e ne e le leloko la motheo.
tsn_6116_1002468105|Without them he could not run his empire.
tsn_1932_0091314058|Motshwaradino wa Bafana Bafana Rivaldo Coetzee, o sireleditse ga 8 mo motshamekong.
tsn_3629_0318780843|He was just bursting with joy, joy over what.
tsn_1932_8743359227|Ke motse-mošate wa porofense ya Gauteng.
tsn_9365_2892042645|Not at this particular case, Tom, apologized Whittemore.
tsn_4850_5664811380|Bedfordview ke toropo e e itsholetseng ya kwa Ekurhuleni.
tsn_4850_6324090877|Real Madrid e latlhegetswe kgatlhanong le Platinum Stars ka dithago tsa mo moloreng, dino di le 9 go 8.
tsn_6116_7326727796|I suppose you wonder why she is coming up here.
tsn_7674_3358643982|You won't die of malnutrition, be sure of that.
tsn_6459_0899795268|God bless 'em, I hope I'll go on seeing them forever.
tsn_0045_6053162061|Sefofane se thuntshitswe ka misaele.
tsn_7674_5387379503|Also, there was awe in their faces.
tsn_9061_9927558875|It was his intention to return to Eileen and her father.
tsn_6206_4426758508|Her face was against his breast.
tsn_3342_8334078790|Setshego sa dinkwe se ile sa tsosa mokoko, dikoko le dikokwana.
tsn_3342_5759885620|Kwa bofelong jwa letsatsi ralebaka o ne a mo duela ka go mo naya ntšwanyana.
tsn_6206_4290287940|Curly rushed her antagonist, who struck again and leaped aside.
tsn_3342_8031623365|Re ka nna ra tshwanela go reka motšhini o o feletseng, o montšhwa.
tsn_9061_8862118045|It was not exactly a deportation.
tsn_6116_0067291149|So cheer up, and give us your paw.
tsn_4850_0813629280|Morago ga sebakanyana, a bitsa maeba a gagwe gape.
tsn_0045_4354811518|Ke go boleletse gore ga ke batle dingongorego tsa gago!
tsn_6206_3398408921|And the air was growing chilly.
tsn_4850_5628501093|Bedfordview e ntse e le karolo ya mmasepalamogolo wa Ekurhuleni fa e sale ka 2000.
tsn_8914_4490085944|Sengwe le sengwe go tloga ka jess.
tsn_0045_4349150158|Mmagwe Tselane o ne a tswelela ka go tlisetsa Tselane dijo, bosigo le motshegare.
tsn_6116_1509049572|Two gigantic owls were tearing at the carcass.
tsn_0045_6150121877|Ba thankgolotse matsholo a kgatiso le papatso.
tsn_3342_3835329416|Molemo o feta ditšheshe tsa naga.
tsn_3629_9252221539|Meanwhile I'll go out to breathe a spell.
tsn_3342_5295897148|Ke eng se se dirisiwang ka gale mo ditšhuung tsa mariga?
tsn_8512_5983500315|And you always want to see it in the superlative degree.
tsn_1932_1382464950|Mmueledi wa ga Shrien Dewani, o ne a tlhagisa gore kgetse e emisiwe.
tsn_1483_6186155714|Ke digerata di le 19 le maru fale le fale kwa Johannesburg
tsn_8532_9605160951|Khaseteteng ya Sepotokisi kgotsa tart ya mae ya Sechina.
tsn_8512_8535340434|Not at this particular case, Tom, apologized Whittemore.
tsn_0045_4806283062|E kwa godimo-dimo.
tsn_4506_2287973311|And you always want to see it in the superlative degree.
tsn_6459_3357947071|Bedfordview ke toropo e e itsholetseng ya kwa Ekurhuleni.
tsn_8914_9980079081|Ponelopele ya bosa ya re go tla na pula kwa Kapa-Bophirima.
tsn_4850_6734078396|Sezulu ke puo e e buiwang go gaisa mo Aforika Borwa.
tsn_3342_9567419185|Morago ga dimitara di le 400 kwa tshekeletseng, tsaya tsela ya boraro e e tswang.
tsn_2839_1039116720|Ke digerata di le 26 e bile maru a thibile kwa Vanderbijlpark
tsn_4850_5756882716|Gayaka ya fela pelo, phologotswana e.
tsn_1932_7946604885|Mme, ba ne ba kopa, re batla dinaane.
tsn_7866_4427769933|He turned sharply, and faced Gregson across the table.
tsn_7674_9026169909|He was worth nothing to the world.
tsn_1932_0535470890|Khethukuhle Zwane o amogetse kgalemo go tswa go molaola motshameko.
