xho_5378_9069039302|Ezinye iingwenya zarhangqela amadoda ngokuye esondela.
xho_4280_0576561453|EMthatha amaqondo aziidigrizi ezi-53, kwaye lithe rhwelele amafu.
xho_9446_2672009749|UMehlo-abomvu wajinga esiya phambili nasemva kwisebe elisezantsi.
xho_7599_1137353121|Yes, sir, I corrected.
xho_5378_7933158507|Wayenokwazi ukuyigcina kuphela xa engamfumani umniniyo.
xho_9446_6932781232|Kananjalo iqhuba nolondolozo lwenqwelo-moya kunye notshintsho; ukhuseleko lophapho noqeqesho lwezonyango; nenkxaso yemisebenzi.
xho_5378_2673778766|Bakufika ndingathi udyakalashe ubuyele kwasematyholweni.
xho_1547_5092356473|Apho evuka, wayengekho, kodwa wayeshiye ukumayizela enhliziyweni yakhe.
xho_4280_4730419734|Iqela lababhaki e-Bloemfontein lithathe isigqibo sokuyila iresipi ekhethekileyo yee-Milktart eneziqhamo kunye ne-jem.
xho_3616_6490855212|Each insult added to the value of the claim.
xho_5378_7905222134|Wonke nje umntu uyagramza, konwatyelwe ukutya okumnandi, usebeze watsho kalusizi.
xho_0050_4973602952|Ebengacacelanga ziqhulo tu namhlanje.
xho_5680_9076130265|ISunderland neSouthampton zadlala ngokulinganayo.
xho_4280_7733895117|Nge-20 ka-Septemba 2008, uMbeki wabhengeza ukurhoxa kwakhe emva kokubizwa kwakhona yikomiti yesizwe yophumezo ye-ANC.
xho_5680_8893420475|Mhlawumbi kungcono ahlale esitalatweni, wacinga ngolo hlobo.
xho_0050_4607362034|Awunamazinyo abukhali njengawam!
xho_5680_4835010608|Inkawu imka nebhayisekile kaNamukuru!
xho_4291_6473102838|seventy-eight twenty-eight twenty-nine
xho_1547_7565576584|Wayefuna ukuhlangana noMnumzana Mandela buqu ze baxhawulane ngezandla.
xho_4291_4501672702|Meanwhile I'll go out to breathe a spell.
xho_4291_0280094454|He was determined now to maintain a more certain hold upon himself.
xho_7599_6885210493|The Fire People, like ourselves, lived in caves.
xho_3616_8114357355|For the rest, he was a mere automaton.
xho_0050_3724236749|Baza beva umgqumo.
xho_6975_2625828235|Umakhulu wafihla uThingi phantsi kwamahlahla.
xho_9446_5160408871|Umbhali we *danger *trail, uPhilip Steels, njl njl.
xho_4280_3329316347|Kwasongelwa okanye kwafefezwa ngekhokhonathi eyomisiweyo.
xho_1547_6542036659|Umama kaNonkungu wenza umbhinqo owodwa ngeribhoni, amaqhosha nneentsimbi.
xho_0050_5233144509|Unozinti weBafana Bafana uSiyabonga Nhlapho wathintela amanqaku ayi-3 kulo mdlalo.
xho_5680_9322049332|UNkawu wabhaka ipayi ebugolide ngaphandle nomphakathi onencindi emnandi.
xho_4280_2213367072|Kufutshane ecaleni kwakhe amenyezele amabamba amhlophe enjaya ebungcuka.
xho_5378_4153230929|Inokuba lusizana lomhambi wacinga njalo uSizwe ebaleka ukuya emnyango.
xho_3616_9962299117|It was not Red-Eye's way to forego revenge so easily.
xho_5680_9650451309|Waguquka wemka ucothoza, ukugoduka ujingisa intloko yawo, uthe nyoxo ludano.
xho_5378_1799298271|Warhotyoza egoduka eqaqanjelwa esabanjwe linxele likakhetsekile Wayekhathazeke kakhulu uDyakalashe.
xho_6975_9169837733|Aye ahambe ke amapolisa eyokhangela uLodipo.
xho_7599_3206403838|His blood grew hot with rage at the thought.
xho_0050_4677330348|INkosi yezingwenya ayizange iyikholwe inhlanhla yayo.
xho_6975_9210701000|Warhotyoza egoduka eqaqanjelwa esabanjwe linxele likakhetsekile Wayekhathazeke kakhulu uDyakalashe.
xho_0120_4320502822|But Johannes could, and did.
xho_4280_5247228223|Ii-Milktart ziqulathe ubungakanani obuncinci beentyatyambo ezigutyiweyo.
xho_5378_9374174403|Bathi xa befika ekuqaleni kwesitalato sabo, wabe sele edikwe nyhani!
xho_6975_3362789713|KwiLigi yooMpondo ziHlanjiwe yamaNgesi, iTottenham Hotspur yabethwa yiStoke City ngamanqaku ayi-3 kwayi-8.
xho_5680_7807947389|Umama kaNonkungu wenza umbhinqo owodwa ngeribhoni, amaqhosha ngeentsimbi.
xho_3616_7014559311|He had proved it today, with his amateurish and sophomoric productions.
xho_5680_1033362340|Wenjenjalo ke uBaas ukuqhwayiza ewela umlambo.
xho_5378_4077241053|Ndingayenza intliziyo yam ihambe ngokukhawuleza okanye ngokungxolayo?
xho_4291_0647271316|Tomorrow I'm going after that bear, he said.
xho_3616_1517996152|Nope, not the slightest idea.
xho_9446_6112742015|UMoeketsi Sekola wafumana ikhadi elibomvu kusompempe.
xho_7590_3348253953|Already he had begun borrowing from the banks.
xho_3616_0764984146|But a strange thing happened.
xho_5378_3857292276|Ngoko ke ixhegokazi lathatha i-emele yamanzi eyayihleli kude kufuphi nocingo.
xho_7599_4592969633|I had been born with no organic, chemical predisposition toward alcohol.
xho_4291_4727678262|Thus had the raw wilderness prepared him for this day.
xho_6975_3835651484|Apho iigusha zazisitya ingca notyani.
xho_3616_6308260809|It's the strap hangers that'll keep us from going under.
xho_5378_3595112050|Iimazi zenkomo zitye impahla zethu.
xho_7599_6210759460|eighty-five eleven zero
xho_4280_3782465912|Ingaba umdlalo uyadlalwa?
xho_1547_2792924493|UBongani Ndulula odlala ephikweni wafaka amanqaku ayi-4.
xho_3616_9578881250|For the first time in his life he was yearning for a scrap.
xho_5680_5081310864|Ngubani umxhasi wehlabathi wesihloko?
xho_3616_7000437534|But he reconciled himself to it by an act of faith.
xho_0050_2242015125|Unozinti weBafana Bafana uTokelo Rantie wathintela amanqaku ayi-3 kulo mdlalo.
xho_5378_1522570630|Ingaba singadibana ngelinye ixesha emva kwemini?
xho_5378_4490880971|UKagiso Mlambo wathathelwa indawo nguKgomotso Koena.
xho_9446_8659436988|Ndinxunguphele ixesha elide.
xho_0120_5504676596|There was no law on the Yukon save what they made for themselves.
xho_4291_7651425206|His mouth opened; words shaped vainly on his lips.
xho_7590_0620838208|three six nine
xho_3616_9101277422|From that moment his friendship for Belize turns to hatred and jealousy.
xho_4291_7984046996|They were the presage of storm.
xho_0120_4755975666|He cried, and swung the club wildly.
xho_5680_7719094734|UDomino ongevayo wamlandela wangena endlini.
xho_7590_0445737728|You want to go over and see his gang throw dirt?
xho_0120_5303304606|zero sixty-four one
xho_6975_6361193507|Laya kuwa bhuu phantsi ngempumlo.
xho_6975_0633975279|EWaterval Onder amaqondo aziidigrizi ezi-20 kukho nokufuma obuziipesenti ezi-59.
xho_7599_1544962669|Bassett was a fastidious man.
xho_5378_8961004394|Iilori ezinkulu zafika.
xho_0050_1604043651|Unozinti weBafana Bafana u Wayne Sandilands wathintela amanqaku ayi-6 kulo mdlalo.
xho_1547_6143994993|Ngamaqondo ayi-19 yaye kukho ingxenye yamafu eGoli.
xho_5378_5494922314|Kakade nje, kwakungekho dyakalashe.
xho_0050_3538293891|Ilori yantlitheka emotweni.
xho_4291_0339223936|six zero six
xho_5680_4592265197|Yintoni esetyenziswa ngokubanzi kwizityu zasebusika?
xho_0050_2031808299|Umqeqeshi wafaka uJeremy Brockie endaweni ka Kgomotso Koena usaqala umdlalo.
xho_7599_0219622231|five two nine
xho_7590_1810426817|This one hope was destroyed as quickly as it was born.
xho_0120_5785047023|sixty-five eighty-five three
xho_9446_8246811996|Amaqondo angaphantsi kwedigrizi e-1 eCradock kukho nenkungu.
xho_5680_3863765838|Gqithisa, gqithisa Portia, Modise!
xho_0120_2374035717|fifty-six thirty-six eighty-six
xho_4291_3174868455|The other felt a sudden wave of irritation rush through him.
xho_5680_1872856699|Amaqondo aziidigrizi eziyi-2 eFraserburg kukho nengqele.
xho_6975_8072292832|UMvubu naye wayelapho, ezithele chu emane ukugramza ingca eluhlaza.
xho_1547_4278737608|Idyasi yakhe enzima yamtsalela ezantsi warhaxwa.
xho_7590_8909015020|At sea, Wednesday, March 18, 1908.
xho_6975_1044974124|Akazange abatshele ngephupho lakhe elenza ukuthi amoyizele enhliziyweni yakhe.
xho_0050_9255207901|Wawusoloko udlisela, uzikhumbuza ezinye izilwanyana ngokuba yimbaleki kwawo.
xho_9446_9918720515|Iinkonzo zemozulu zikhuphe isilumkiso zezikhukhula kwiindawo ezisezantsi.
xho_5680_6277311231|Hayi, ngenene ndiyamcingela.
xho_0050_4891641564|Ikepusi yam yaxhaseka esebeni lomthi omdala wephayphali.
xho_9446_6457861588|UMzantsi Afrika unerekhodi elingcono nge-57% lokuphumelela ngokuphikisana ne-Australia.
xho_1547_1059497059|Utolo lwaya kungena nkqo entliziyweni yentaka yaza yatsho ngesikrakra isikhalo.
xho_5680_9661853931|Imithi iyahexa, amagqabi ayaphaphatheka.
xho_4280_7673087276|Ndidlala ndedwa kwinto ebonakala ngathi ngumdlalo ongazukuphunyelelwa.
xho_9446_8045870466|Kufuneka sigcwalise isikhitshane ngezibane zeoyile kananjalo.
xho_0050_6129183290|UMvubu naye wayelapho, ezithele chu emane ukugramza ingca eluhlaza.
xho_0120_6375731212|Such a dog the wise driver kills, or turns loose.
xho_5378_1535676027|Umdlali wasemva okhuselayo uKeagan Dolly wabetha ibhola ngentloko.
xho_5680_5856683515|Ngoku kufuneka ndiye ekhaya phambi kokuba umoya ubhudle kwakhona.
xho_1547_7823236100|Kwindebe yehlabathi yeFIFA, iWest Ham United yabetha iLeicester City ngamanqaku ayi-4 kwayi-6.
xho_4280_2597264047|I-StatSat TV ngoku yazise ngokufika kwemifanekiso-bhanyabhanya kuDisemba ngo-2013.
xho_0050_1132941724|Nceda mthi weeOrenji, khula ube mkhulu usinike amaorenji amaninzi avuthiweyo.
xho_3616_5634443279|Accept a father's blessing, and with it, this.
xho_3616_6254791720|She turned, fearing that Jacques might see what was in her face.
xho_9446_1473381154|Wayengaba ngumfazi olungileyo walowo usebenza ethilini.
xho_6975_3854803776|Ingaba kufuneka umlilo ushiywe ungahoywanga?
xho_4291_6939144475|They ought to pass here some time today.
xho_0050_9561387061|Nidlale kakuhle Makhosi amahle.
xho_1547_4815223167|Imithi iman' ukuvobela ngenxa yaloo mpepho imnandi.
xho_5378_5116160314|Kwakhona uNonkungu wabuza imbulu, Nceda undinike umbhinqo wam neentsimbi zam.
xho_7599_2703566730|Ah, we were very close together in that moment.
xho_5378_3264366781|ULamboo noZhoola babedidekile.
xho_1547_2839564781|KwiPSL, iChippa United ibethe iMaritzburg United ngamanqaku ayi-2 ku-0.
xho_5378_0855106015|Umdlali okhuselayo uThanduyise Khuboni wangquba ibhola ngentloko.
xho_6975_2154625912|Loo msila yayingumsila wenkawu eyayiwutsibile yona umngxuma.
xho_5680_8585485254|Watyikitya amehlo akhe waphinda waqwalasela kwakhona.
xho_7590_4895398769|And right there I saw and knew it all.
xho_5378_5729000275|Beva umgqumo omkhulu.
xho_5680_1431068482|Bayifikelela nini inkululeko?
xho_4280_2128147920|Ngokukhawuleza wabona uPierre ezotywe ngathi ngumzobo osesibhakabhakeni.
xho_9446_5255563019|Wasuka wanovuyo olungathethekiyo, yayiluvuyo lwantoni?
xho_4280_4557259483|Iflegi entsha yathathela indawo iflegi eyayisetyenziswa ukusukela kunyaka ka-1928.
xho_1547_0808852565|UMvubu naye wayelapho, ezithele chu emane ukugramza ingca eluhlaza.
xho_6975_4013613947|EDaveyton amaqondo aziidigrizi eziyi-4.
xho_1547_4675650306|Amathumbu akhe ayegquma okwenkunzi yengonyama kucaca ukuba uphethwe mpela liphango.
xho_6975_8115040744|Ndiyasifuna esasonka samanzi, wacinga watsho udyakalashe.
xho_0050_0184572307|EPaulpietersburg amaqondo aziidigrizi eziyi-5.
xho_7590_7045442013|The ringing of the big bell aroused him.
xho_0120_5246893974|seventy-five one one
xho_5378_2652607966|EFranklin amaqondo obushushu angaphantsi kwedigrizi eyi-1 kukho nomoya ovuthuzayo.
xho_5680_3563175688|Siza kuthetha ngeegusha noodyakalashe nezinye izinto.
xho_1547_4847894404|INkosi yezingwenya ayizange iyikholwe inhlanhla yayo.
xho_1547_0819362992|Kanye ngaloo mzuzu uFluffy wagqiba ekubeni atsibe, ehle ekhabhathini.
xho_5680_2635263253|Ngezandla ezingcangcazelayo, waqalisa ukudlala ipiyano yeminwe.
xho_7599_8112212407|Between him and the beach was the cane-grass fence of the compound.
xho_5680_1981177297|ECornelia amaqondo aziidigrizi eziyi-4.
xho_6975_5403483309|Nantsi ibrashi yokupeyinta yomlingo.
xho_1547_2845043902|Engachithanga xesha, ubize enye intlanganiso yazo zonke izilwanyana.
xho_6975_1886552618|Unozinti weBafana Bafana uSibusiso Vilakazi wathintela iibhola ezimbini kulo mdlalo.
xho_0120_4262157854|I was sick once -- typhoid.
xho_5378_0285085878|Kutheni, ungaqhwaqhwazelisi amaphiko akho nje ubhabhe!
xho_0050_8845552962|Wathatha idyasi yakhe nomnqwazi wakhe obomvu.
xho_9446_5633524312|Lona iyimpendulo yabo kwimo yesikrini esikhulu enikelwa yi-IMAX kwezinye iziza.
xho_4280_6127787822|Umqeqeshi wafaka uJeremy Brockie endaweni ka Kgomotso Koena usaqala umdlalo.
xho_7590_2404404824|ninety-six thirty-six ninety-four
xho_0050_8000545065|Wazama wazama uDyakalashe eqhutywa liphango kodwa nkqi wancama.
xho_0050_9738970415|Unozinti weBafana Bafana uTokelo Rantie wathintela iibhola eyi-11.
xho_7590_8192907205|It issued a rate of forty two dollars a car on charcoal.
xho_1547_8863533482|Emini uNonkungu waya ethafenii, wacula: Owu!
xho_6975_8113605713|Jikela ekhohlo.
xho_0050_0259753814|Ungandikhwelisa kuwo xa uwugqibile?
xho_5680_4936817442|IBloem Celtic yadlala ngokulinganayo neSwansea City.
xho_0050_9036155888|Ngephanyazo kwathi gqi ixhegokazi.
xho_6975_1245468046|Oogqirha bathi uyakuze akwazi ukuthetha mhla kwabakho umntu othe wamhlekisa.
xho_5680_2130899549|Uqinisekile ukuba usafuna ukukhuphisana nam elugqatsweni?
xho_9446_0695334296|Ingaba ubuceba ukubaleka?
xho_5378_5594424199|Rhoqo xa ndigqiba kuhlamba kwibhafu eshushu, shushu.
xho_5680_0450368448|Kaloku uNgulube umqhathile uNgonyama.
xho_1547_8417875725|ECradock amaqondo aziidigrizi eziyi-44 kukho nomoya ongephi.
xho_9446_4037010740|Sisindleka iprojekthi ye-*mother *city ngoDisemba.
xho_9446_9400522583|Ngowe-18 Septemba, umlamli ubhengeze isisombululo soqhushululu.
xho_0050_2639490284|Yiza, uzofunda nathi!
xho_7590_3076495153|She had been thoroughly and efficiently mauled.
xho_5680_4820679996|Yhini inkohlakalo engaka?
xho_5680_3268224413|Zothuka ke ezinye izilwanyana ezineempondo.
xho_9446_7626523691|Oku kuquka i-Grassroot Soccer, i-Metropolitan Life, i-Spur Steak Ranches, i-VISA, i-South African National Roads Agency, i-MTN, phakathi kwabanye.
xho_6975_5662084794|Kakade nje, kwakungekho dyakalashe.
xho_5680_2607006134|Endleleni ndadibana nembulu yaza yathatha umbhinqo wam neentsimbi zam.
xho_7599_0662790950|And after the bath a shave would not be bad.
xho_7599_6329582228|seven five eight
xho_7590_0634899797|She was trying to pass the apron string around him.
xho_3616_7931654722|Perhaps she had already met her fate a little deeper in the forest.
xho_4291_1512003901|eleven ninety-five zero
xho_9446_5811275399|Leliphi ilizwe ohlala kulo?
xho_0120_7280016474|I had been sad too long already.
xho_4280_7965765084|Watshintshelwa kwintolongo i-Pollsmoor e-Tokai, eKapa.
xho_9446_6923568090|Umfama ulima umhlaba evelisa iinkozo.
xho_0120_2391578854|Philip made no effort to follow.
xho_4280_7802776960|Umqeqeshi wafaka u Shu-Aib Walters endaweni kaMotsamai Ramatsa usandul’ ukuqala umdlalo.
xho_5680_4817119985|Vala ucango, watsho umama wentombazana.
xho_1547_6602271548|Oku kuthetha ukuba lixesha lokulala.
xho_1547_3851399599|Emva koko, qho kusasa usapho lwalufumana iqanda legolide ehokweni.
xho_5378_2469972366|Umama kaNonkungu wenza umbhinqo owodwa ngeribhoni, amaqhosha nneentsimbi.
xho_1547_4898785594|Jongani indlela amhle ngayo uBusuku.
xho_6975_9632894793|Kuqhubeka ntoni apha?
xho_4280_5024055949|Ileta yakho ifike kwangexesha.
xho_1547_8380894471|Wavuthuza, ikepusi yam yaphaphatheka.
xho_0120_7151850150|two zero eight
xho_0050_3545155798|Kaloku iintakazana ziyakuthanda ukunconywa.
xho_5378_7938729344|Nantsi ingoma endiza kuyicula: Tselane mntwanam!
xho_5680_9981542082|Chapha chapha chapha!
xho_3616_2624139479|It seems like a strange pointing of the hand of God.
xho_1547_3617545191|KwiLigi yeeNtshatsheli iUEFA, iSwansea City yabethwa yiWest Ham United amanqaku ayi-9 kwayi-2.
xho_5680_1231865641|Ingwenya zaveza loo mazinyo azo abukhali anemihlathi emide.
xho_7590_2113504731|Halfway around the track one donkey got into an argument with its rider.
xho_9446_5026462702|EChintsa amaqondo obushushu aziidigrizi ezi-5.
xho_4280_1793788675|Uphinde wonyulwa kwakhona kunyulo luka-2014.
xho_5378_2482860122|EBarrington amaqondo obushushu angaphantsi kweedigrizi eziyi-2.
xho_0050_3850381325|Yintoni eyilwe ngamalungu amathathu?
xho_5680_8796159571|Emva kweminyaka emithathu yalempatho uMagozwe wabaleka wamshiya umalume wakhe.
xho_0050_7007599466|Owu xoki ndini, ucinga ndingaphinda ndikukholelwe?
xho_7590_9885808826|The weeks had gone by, and no overt acts had been attempted.
xho_0050_9642088638|Uthe usana lwam malugoduke ngeenyawo?
xho_0050_8807852293|Ingaba inkampani iya kuqhuba iinkonzo zebhajethi yeshedyuli yasekhaya?
xho_6975_1500668997|Ndiyakukubona ngomso mthi weeorenji, watsho uKhalai.
xho_0120_7169713672|I cannot follow you, she said.
xho_5680_2667907954|INewcastle United yafaka amanqaku alinganayo neNorwich City.
xho_4291_4592913185|He will follow us soon.
xho_5378_3492523354|Ingaba ungaluvula ucango?
xho_5378_0397892192|Myeke ayigcine inkwenkwezi yegolide yakho, watsho.
xho_0050_7012027898|Ndingayilungisa inqwelo kuba ndinalo iplanga phaya eshedini.
xho_0120_8429926077|At once would be instituted a dozen cooperative commonwealth states.
xho_7590_7961160603|It seemed nearer to him since he had seen and talked with Gregson.
xho_6975_9177242326|Wabafumana bonke bemi ngasemgxobhozweni.
xho_1547_6486181952|Sabaleka saphuma endlwini.
xho_5680_1476597870|Bathi xa befika ekuqaleni kwesitalato sabo, wabe sele edikwe nyhani!
xho_5378_1002631194|Amaqondo ayi-25 nomoya ungamandla e-Thekwini
xho_5378_9084620092|iMini, lixesha lokuqokelela ukutya!
xho_5378_6511527215|Gqibani iblakfesi yenu, bantwana, uMakhulu utshilo.
xho_5378_7968821284|Uya kuyiphumelela nini itonamente?
xho_1547_7923975324|UTselane wangena phakathi endlwini yakhe, walungisa ibhedi yakhe.
xho_5378_5442375231|Umbona wam sele ulungele ukuvunwa ngoku uzokutyiwa.
xho_6975_8841078197|Ngakho umsindo wemali kaMaShange iyona nhlawulo ozoyithola ngephunga elimnandi alintshontshile.
xho_7590_7232206763|The lace was of a delicate ivory color, faintly tinted with yellow.
xho_4280_7452222948|Ngubani uMphathiswa wezemfundo?
xho_7599_4693988836|To my surprise he began to show actual enthusiasm in my favor.
xho_7590_7091201435|eight seven eight
xho_6975_2020377212|Waze wabiza isilaysi sekeyiki yetshokholethi, ibhiskithi, ingququ eswiti yamaqebengwana, igwinya.
xho_7590_4465133064|That's what Carnegie did.
xho_0120_4241599990|The stout wood was crushed like an eggshell.
xho_9446_1845355421|Abaxhasi beqabane bavela kwenye nenye yemimandla yee-Supa strikas.
xho_3616_7544479081|three two eight
xho_5378_4244361158|Ingwamza yatsala umphefumlo yaza yaqhubeka ibalisa ibali.
xho_0050_2048871988|Le nto yenza ukuba zonke izilwanyana ziwoyike umqhagi.
xho_6975_7737982438|Ibe ngathi buyamlumkisa, bumnqanda ukuba angaqhubekeki nohambo.
xho_5378_0755762680|Umdlali okhuselayo uSiyabonga Nhlapo wakhabela iibhola eziyi-9 ezipalini.
xho_9446_3973997280|Indebe yipleyiti yesilivera evathiswe ufele equlathe udini lweekharati eziyi-24.
xho_0050_6330103151|Xa kunjalo, isi-aram esinguTata uSmuts sasiye sizive sikhathazeke kakhulu.
xho_5378_8652601331|UVirgil Vries wafumana ikhadi elityheli kusompempe.
xho_0050_1652210089|Ndifumene ujingi, wachaza uDheema.
xho_5378_9295916825|Maxa wambi babencokola ngeli lixa besitya kwindlu enophahla olubhlowu.
xho_0050_3774712295|Uxolo Langa , kodwa andikwazi kuqhubeka nokukukhulula.
xho_4280_4013917980|UVirgil Vries wafumana ikhadi elityheli kusompempe.
xho_4291_4646217868|Saxon waited, for she knew a fresh idea had struck Billy.
xho_1547_6523142824|Ingaba awakavuthwa amaorenji wakho?
xho_0050_4648597939|Yaguqa phambi kwakhe, yamcela ukuba abe yinkosikazi yakhe.
xho_1547_2877805013|Amaqondo obushushu eCoghlan aziidigrizi ezi-3 anenkungu erhuqayo.
xho_7599_1845453680|thirty-two zero one
xho_5680_7470236166|EKatlehong amaqondo obushushu aziidigrizi eziyi-2 kukho nezichotho ezimandla kusasa.
xho_4280_6948482647|IBlack Aces yadlala ngokulinganayo neFC Barcelona.
xho_1547_4143448040|Owu hayi, watsho uMzi.
xho_4280_2745641710|Elwandle, ngoMvulo, umhla we-16 ka-Matshi, 1908.
xho_6975_0284373096|Ixhegokazi lenza isingqala laze lagoduka.
xho_5680_4925777046|Iintuku zafuna ukuzigrumbela eyazo imingxuma.
xho_5378_8438817704|Hhe mhlobo wam omtsha Ngulube!
xho_5680_4079734617|Yho, mbambe kamsinyane, wakhwaza umama wakhe.
xho_1547_9133686017|Zaziphi impahla zethu?
xho_6975_8801361612|Iqondo lobushushu eCalvinia ziidigrizi ezi-20.
xho_0050_0015203558|Amabhabhathane athi ngcu emiqolweni nakwiintloko zeengwenya.
xho_0050_9491209573|Bendingoyena mhlobo wakhe usenyongweni,watsho umfama wobisi.
xho_1547_1872321457|Sonke saya kwitheko lorhwebo eDasara.
xho_5680_2375957726|Ndingqinibe uSantie ndathi, Yintoni ingxaki yakho?
xho_0120_9100011923|Ahead of them they saw a glimmer of sunshine.
xho_7599_2972384509|Pearce's little eyes were fixed on him shrewdly.
xho_4280_2535940980|Yinyanga nje kuphela phambi kokuqala kweNdebe yeHlabathi ka-2010 FIFA.
xho_1547_6583246343|Amaqondo ziidigrizi ezi-2 eChintsa kumanzi kukho nengqele.
xho_1547_1895939209|Uthe usana lwam malugoduke ngeenyawo?
xho_0050_0822239129|Owu Nkosi yam, watsho utata wakhe.
xho_9446_6137606004|EBathurst amaqondo aziidigrizi eziyi-14.
xho_7590_9747847318|four six one
xho_5378_4967559582|Waphakama umfo omkhulu ezixelele ukuba akasoze atyhafe.
xho_0050_5859173232|Le nkwenkwe yaxhuma.
xho_5680_1825811054|Amaqondo aziidigrizi eziyi-30 eBellville, kuyabanda.
xho_6975_0234700597|Uma esefike onqenqemeni lwamanzi wamemeza ngokuzethemba, 'We Nkosi yeziNgwenya!
xho_1547_1114249216|Tyhini khangela izityalo.
xho_9446_5905151619|Isithunzi sachwechwa entla kwamehlo kaPierre.
xho_6975_2783274544|Wonke ubani wayesaxakekile ehlafuna, egramza, enkwamla, esitya ingca.
xho_1547_1717451646|Kwakukho namadoda anxibe iminqwazi emthubi eqinileyo.
xho_6975_8741344430|Ndatya isidlo sam sakusasa.
xho_6975_7959118647|Umthi wenu wama-apile?
xho_7599_7996847479|The boy, O'Brien, was specially maltreated.
xho_4280_9802440263|Umbutho owaziwa ngokubanzi ngokunika inkxaso yokuphikisana nokukhutshwa kwezindlu nokuhlaliswa koluntu.
xho_5680_9658591330|Esikolweni uKhalai uthethe nomthi osembindini wesakhiwo.
xho_5680_6198741258|Kwisiqingatha sokuqala somdlalo amanqaku ayi-7 ku-0.
xho_4291_5835089918|There was no forecasting this strange girl's processes.
xho_5680_2282558174|Lwahlala apho iminyaka emininzi phambi kokuba luntshule.
xho_3616_3574959484|Robbery, bribery, fraud,
xho_0050_0496366723|Waqhubeka ekhala uMvubu, Uboya bam butshe baphela tu emlilweni!
xho_6975_1273204219|Wawuzingqengqele engceni ende ugcakamele ilanga.
xho_4291_1887251950|He was wounded in the arm.
xho_5378_5396290179|Molo, Milenzana miFutshane.
xho_5680_6676958230|ELady Frere amaqondo obushushu aziidigrizi eziyi-5.
xho_0050_5631475675|Kwilixa lokugqibela ethimla uSibu wazivuthulula zonke iintyatyambo zam ezibomvu.
xho_4280_2998796468|Ukuba akunjalo, masithandaze size siyokulala.
xho_0050_1014849238|Kodwa amantshontshwana akhe ayengamhoyanga.
xho_0120_7294380846|It will break our hearts and our backs to hoist anchor by hand.
xho_3616_8420135993|four four nine
xho_1547_8063756406|Maxa wambi babebanjwa, maxa wambi bebethwa.
xho_1547_8228978391|Kweli ityeli wahlawulwa ngesixingaxinga esihle senyama.
xho_5378_9651390943|Saya ekhaya ngeepenti zethu, siqhaqhazela.
xho_9446_5539667083|Hlala umjongile.
xho_7590_0325506561|Not at this particular case, Tom, apologized Whittemore.
xho_1547_7259698515|UMvubu naye wayelapho, ezithele chu emane egramza ingca eluhlaza.
xho_4291_1434877586|Ah, indeed.
xho_3616_4226150822|They obeyed him, and went here and there at his commands.
xho_5378_7939829652|Waphosa amehlo phezulu kuNkosazana Nosiba owayechophe esebeni lomthi onameva, embukele.
xho_1547_9910046829|Iintuku zafuna ukuzigrumbela eyazo imingxuma.
xho_0120_7253681902|Two days ago Jeanne learned where her father's men were hiding.
xho_5680_3414973345|Utitshala wajika ukuba abhale ebhodini.
xho_4291_5189178949|The Claudine was leaving next morning for Honolulu.
xho_5680_4757213938|UThando kunye nam besiqhulana nje.
xho_1547_6061894732|UFelix Obada wafumana ikhadi elityheli kusompempe.
xho_3616_6789743449|So unexpected was my charge that I knocked him off his feet.
xho_5378_5454858098|Ngakho umsindo wemali kaMaShange iyona nhlawulo ozoyithola ngephunga elimnandi alintshontshile.
xho_4291_4090886335|seventy-three eleven eleven
xho_7590_3183250031|Instead, he joined her; and they ate like two hungry children.
xho_5378_0826171134|IAjax Cape Town neJuventus zadlala ngokulinganayo.
xho_7599_2758477033|four four one
xho_7599_8900226288|O'Brien took off his coat and bared his right arm.
xho_7590_3208679009|Whiz-zip-bang. Lop-Ear screamed with sudden anguish.
xho_1547_3454855760|INdlovu yatsho ngelo xilongo layo, Mhlawumbi bebeyakujongeka ngcono ngomnye umbala.
xho_3616_7102875889|Don't you see, I'm chewing this thing in two.
xho_0120_2243784675|How much was it.
xho_7599_4974969918|It was edged with ice.
xho_3616_8569789141|And the foundation stone of service, in his case, was obedience.
xho_6975_1646432154|Chapha chapha chapha!
xho_7599_3664281195|The Warden with a quart of champagne.
xho_0050_3292923476|Khetha umboniso kweli bali apho ixhegokazi lithethayo.
xho_1547_6500373628|Atsho ehamba la madoda.
xho_4291_0566391558|Jack London, Waikiki Beach, Honolulu, Oahu.
xho_4280_2918424451|Umdlali okhuselayo uThanduyise Khuboni wangquba ibhola ngentloko.
xho_0050_0325812179|Ngalo njikalanga, uNtatu wazimela ngaphaya kwetyholo, walinda.
xho_0050_2295439285|UHo wancuma waza wapeyinta inqanawe enkulu.
xho_5680_8428860811|Xhuma, watsho uZola.
xho_1547_1719091612|Bathi xa befika ekuqaleni kwesitalato sabo, wabe sele edikwe nyhani!
xho_4280_7435598651|Uyawazi umhlaba olungileyo okwakufutshane apha?
xho_7599_3137673616|He was a head shorter than his companion, of almost delicate physique.
xho_5680_3501098263|Enye yeegusha yenzakele kwaye udyakalashe ubaleke nelinye itakane.
xho_0050_0675200961|Kwakukho ileta ngaphakathi:
xho_5680_8125818914|Naso ke sisimka isidlo sam sangokuhlwa!
xho_3616_7079801479|I graduated last of my class.
xho_4280_7394596851|Kwisigaba sesibini sokunduluka kwayo ukusuka e-London ukuya e-Johannesburg, eMzantsi Afrika.
